id,cited,target
20732,"17115,17963,21517",22287
13421,"12524,19916",10977
3965,"4002,7008",12802
14310,"8545,14039,12676,5102,3132",15975
8591,845,8184
12478,"11071,12715,13231,21829,12628",16456
13602,19426,18156
1283,"7089,973,17521,12793,8670,3717",6970
16324,"17236,15217,2918,12030,3244,13750,23113,884,18767,19805,5343,11083,7346,8468,5515,22298,13163",4290
15836,"407,14004",19387
6269,"5587,4689,3897",15488
4174,"11308,2529,16575,779,1201",19196
14886,"21160,7456,12093,21070,15826,15180,622,856,3174,12148,14152",7701
5408,"5917,23046,6622,793,8915",230
833,"22596,20266,20065,1588,10679,9141,1306,15639,14179,13169,12485,20198,19198,10423",5422
10412,"15117,10647,14281,13431,23110,18928",18120
2467,"12253,7182,2644,11712",17597
10887,"50,12490,2917,22160,20711,18184,7003,17115,9670,9238,16854,19113,6437,17160,22884",6333
4533,7802,758
13558,"16769,6737,4172,2874,5225,19188",14477
15533,22418,1848
16242,11063,4747
2090,"12312,4230,6342,5366",22964
22472,"18494,15193,11011,14614,22556,5907,5906,6843,6466,15900,21826,4057,20434,13237,4802,13261,20283",6337
19735,"19427,7691,17597",16611
7291,"20627,15605,4798,735,2182,21981,10963,9810,17602,21600,17678",20704
6113,"2781,13084",11055
4087,"5457,13117,1999,11107",18726
22724,"15935,23110",6718
8119,12766,19735
20198,"56,5438,236,20231,3843,15729,296,927,8975,22759,750,5230,22333,6957",9760
10633,"19196,350,15751",142
22588,"6409,5686,21750,8100",8662
2475,"18589,15704",12699
21566,"4443,16464,23014,4595",21781
5394,16070,2038
11318,"1252,19908",10551
22797,"21785,19949,4689,21044,10977,14009",2565
6953,9446,6510
17380,5631,4556
18824,"9562,6894",20092
2906,"18831,3154",14378
18149,"22584,8324,13765,8319,20481",2531
1289,13462,19399
14313,"11809,8705,2073,16328,335,14059,21479,15296",9958
18262,3306,16083
5250,"10406,16575,12222,6965,3528,17159,5602,17435,19106,12509",14612
157,"3372,6314",12702
4793,11425,156
596,"4982,9498,5232,13415",3334
13592,"16345,1895,9560,9670,7650,15448,16874",20947
9787,"22538,6538,16960,3888,2454,6079,2644",13358
15067,"11913,18432,10236",15116
15355,"3703,800,16162,6729,10706,11198,14327,7845,10220",1213
22333,"18258,11007,627,20198,22759,17454",8589
11444,13292,17639
22994,"20074,2683",206
18520,"20967,11007,13691,1798",20198
12874,12755,17452
14649,"20112,21202,18424,11310,622,5512,22216",18576
5625,"7201,21346,5978",20231
23066,"20692,22259,5631",1676
8562,"19142,14966,9006,4840,17597,7474,13288,19374,19656",12941
15400,"18189,16575",16302
22488,"9500,13451,20684,424,6399,17585,13648,20335,12745,1741,6359,7834,11439,8131,13333",3664
19137,9108,10440
7807,"21191,11811",6459
21323,15796,15239
13569,"4019,15739,12905,3234",7155
2493,"6124,3935",16763
13709,2318,33
16113,16278,8672
9433,"5142,13970,21101",2358
16075,"1073,10610,6292,10465,15248,9310,18568",10081
2852,"9665,7370,2498,20234,21317,19405,9806,8168,18726,17783,12209,9114,3402,6363,11558,18832",22565
11566,"14432,5842,14500,20273,154,2665,6571,3318",15412
18666,"18973,2821",15548
4037,12763,4008
15172,"22420,6523,19590,7163,3456,14625,2065",7905
3401,"23059,17145,5082,21251,21849,5925,16047,6675",4650
4480,"8770,6789",22986
9161,4653,3697
19373,"3706,5666,2491,1518,16462",12895
17442,"15243,3869,14578,12005,8544,4465,15761,1831,7162,1848,589,17916,3959,15448,13624,1510",15533
10448,"19655,2356,20764,10470",12847
858,"799,22255,11149,15252,21764",11049
7892,"6343,17168,8837,19834,22311",9919
7663,996,1055
11617,23098,2946
23064,8809,8293
16505,18539,22827
14681,"16819,9331",6626
426,5724,6336
20942,"2566,8344,15343,10166,15180",15050
22329,"9159,2710,15800,21504,10548",18196
15825,"2924,979,16324,1644,10735,2148,335,2799,13568",5794
500,793,17672
21098,"14071,3765",21471
15798,16233,12905
19582,"21265,5548,16792,15641",746
3444,"11755,13900,3240,23028,20366,4730,5021,4546,4045,1027",13807
4399,"9467,22616",15429
9988,"19731,4497,9203",18576
6444,"12372,5196,11722",1086
4431,1769,20709
19814,"3703,8009,6729,17246,4040,3991",16170
3320,"3681,20306,16427,16800,8102",1292
918,"5526,16582",20200
12784,"13409,8844,5239,18573,14765,2321",23016
22886,"6126,10680,22711,16375,14056,3528,22909,10695,3764",15777
21225,"17115,11440,6336,1542,4393",1129
13402,"4453,986,14462,121,14825",11458
12445,"14819,11605,12771,14524,5417,15274,17678,8841,11147,13604,1855,8914,7042,16497,6021,9708",12344
16433,"997,19604,13199,16418,13043",1292
16086,"8592,12658,11047,7650,13205,13726",13229
1062,"20543,17799",15442
3091,"19071,12267",7431
6300,"16098,15626,525",11664
21491,"13818,336,17678,11612",11108
5774,"16651,4828,4774,5446,19033,4401",12121
8795,11466,19972
4829,21752,8606
19819,"22036,11203,2743,4346,12719,8288,6700,13169,15149,10245,22221,16318,14824",11436
10818,7409,19551
17968,"16549,887",6942
12577,"18819,22551",17105
22451,"1452,8281,18879,8241,20321",13330
2255,"16601,22267,19649,3277",18905
19224,22507,6061
14144,"7091,387,8455,19949,1923",21665
9172,"14382,3197",21640
2943,"19033,6323,3480,17111,11717,4658,7197,148",12121
20278,"20028,7947,5831",19908
21848,11408,18513
18426,2713,6153
524,"14977,10977,13888,4216",2094
4869,"20774,7690,22503,44,15518,3772,10564,15310",16561
1604,15562,21572
21022,"1823,2660,7688",10277
3744,"19066,20810",1532
9928,"18443,6323,22087",12121
2746,39,813
18481,8045,1692
10128,"7525,16515,10991,16670,6441,13387,17144,10452",18882
13250,"1999,14275,22089,14195,13861,11558,8325,5701,15399,22800,531,19117,12756,1369,22870,9494",15052
22534,"6939,18127,3169,16491",21541
6080,"21863,8633,12918",13764
6056,"7421,19487",22577
5469,21974,10845
11621,"18686,1769,15513",8100
18957,"3693,21386",21478
13072,15840,13179
4226,"9849,4127,10140",21377
3569,"8954,17491,1588,12719,7042,10735,12295,335,8594",17678
21838,"22585,2077,2544,12774,8526,4899",11352
2368,"366,13070",621
12200,"1151,17712",17277
14104,"8310,15146,19334,8406,8723,12529,11758,9215,9248,5248,13247,3644,10716,10862,18041,19919",14259
9016,"15430,7524,16255,585,22548,2413,3625,10857,13496,17005",21782
15807,"4524,3936,16314",4976
16408,"366,6344",7243
4124,"8039,12619,197,6846,11748,13408",7226
15377,"22411,6846,5631,1970,18275,3595,22316,10534,942,15250,21973,5483,15787,7243,366,5802,12915",18574
9573,"14137,5873,3093,14376",15546
19176,"950,15146",22034
20921,7695,15763
11950,"21926,11949",15694
3549,"10238,22041",8364
752,"4867,22488",20042
10560,"16508,5598,18076",8916
7053,"7558,10238,15264,12781,1966",2656
10855,5631,7510
7365,"13737,6595",17593
1035,"12146,18020",19536
11223,517,4818
7997,"6076,5023,10104",19607
23056,"3765,8963",17362
11771,"6502,5233,15217,7568,13750,23113,16761,5343,12051,4076,11083,5674,16324,1109,7346,5515,20486,5315,1202,17768,6196",16992
20657,"20777,2703,15170,5971,14497",21857
8842,5307,12132
6539,"1230,19848,21508,4968,14920,14156,21310,12424,9056,17615",22381
5991,"18751,8806,2644,17597",22477
22008,"14172,13691,11926,5506,12877,12295",18614
149,"12081,17166,5087,8257",22483
17792,12461,18702
5562,"4847,8372,4258,16650,2875",6564
11690,"9112,10284,6031,8118,14917",9726
20859,"6826,13298,15365,44,15581,2015,1747,4665",10787
22861,15114,1392
12971,"17293,18458,6418,13682,899,14270,16468,6714,10635,18119,7601,16970,19537",6003
552,"8841,11741,12734,16133,20125,8914,12771,5417,17802,12344",9474
10078,21955,20040
17531,"2259,19473,12587,15813,22940,20561,19957",20283
21040,"11407,496,16084",2710
15298,"361,8151",5343
14344,"16496,21505,13233,7456,5694,16787",10166
6118,"13691,8670,23026,19809",2362
22426,2968,2198
22006,"3691,10329,14538,20865,21103,9467",5914
4013,"5297,5135,22324",347
8468,"17184,3670,16970,10803,10122,22452,3252,5913,655,15913",5343
11153,1097,6359
21234,22636,12561
7192,"20677,16544,8672",13680
16960,"2454,9787,17184,8810,14621,5645",703
2214,"10735,335,5794,6003",933
17690,"462,16418",1292
22583,17143,7677
13291,"6170,11184,1887,17555,16018",1516
3969,"6182,14071,2592,6917",6623
15159,"11047,9995,19772,3717,7071,7180,13853,16267,205,2599",4780
13890,22041,2152
18603,"21160,6832,11677,14091,2553,1117",2036
13176,13836,17065
4817,"19174,19809",3750
10592,"13139,22414,18651,13474,13966,9828,12557,6678,6997,19033,16448,10220,17038,14062,7346,13292,3721",19420
13399,"6560,1039,21161,1507",13784
1661,"7383,8009,1715,19407,1747,5230,17758,13459,18510,17561",6957
17251,"3771,16767,3566,11808,10617,16369,4432",6104
11303,"8663,1371,11058,21768,15549,16455,7193,2188,10870,16280,11007,19198,3022,11312",1431
15837,"4778,8507,14367",494
13119,"5118,18395,5293",8328
13542,18089,4622
2584,21069,12931
19983,"4966,4720,12427",159
18609,20798,350
12264,"9355,18116,15900,9110,3014,21204,22340",6666
460,"7783,12508,17646,20275",18097
3133,"1012,20411,20068,22339",20704
6478,"16162,10220,13411,21441,7542,14852,800,14997,3480,17394,12369",15858
22576,"3445,7039,14056,7051,18542,4038,13790",19780
3218,"10831,10423",13409
15017,"7179,18947",17662
10958,"13027,3421",5208
169,"22830,8447,13370,20764,4069,11484,13886,9670,3700,13507,14332",13971
17281,"17115,18947,4684,21696,20285,13481,6947,18297,9726,6316,18184,13914,1574",21745
16836,2480,10316
18475,17521,2644
22618,"8267,10132",16524
15026,22844,4885
7596,"7431,15702,18947,2917",12355
21454,"4847,3565,3421,1905,8864,14708,13025",19646
8323,"10814,7999,16893,20109,9404,7580,15575,10977,18150,3228",5325
402,"6698,10542,4184",1145
1963,7594,10508
19474,"4001,12216,1396,6384,22756,20068,7986,7833,9386,2922,21468,3674,2133,21472,11151,14016,4184,1727,18365",19491
8677,"23024,19311,14025,3201,9851,6486,3631,11837,18614,16928,13740,17786,22372,13661,2745,18410,16464,1859,23077",1428
11495,"8461,15250,19855,9482,22907,17108,1692,20050",830
1076,"19704,5955,305,3492,9670,17168,5655,20303,1887,15063,16874",11368
18268,"20662,3278,15000,6484",16997
22829,"15987,8452,18321,19465,4369",21390
17256,"4847,4963,6826,15927,257,22372,13959,2609,44,21696,2758,8634,4544,10734",12426
1449,"13765,14500,14566,20317,18149,3126,22584,8319,23021,15076,951,17881",7908
6443,"12527,19651,14071,19683,10572,12773,822,17698,13441",22795
5272,"5230,4919",20624
8326,22045,3975
18466,2940,21485
12985,"8164,7601,18622,18511,3322,6837,7110,13927",12181
22185,19288,20377
7555,"7089,17412,14659,21198,21989,7785,973,15813,17531,19247,20279,4903",6970
14332,"19655,169,23059,16006,18066,10275,18049,4626,21771,22052,2159,17268,3390,2772,18986",22794
15514,"16496,12360,22314,22566,10518,8943,622,7983,16787,21160,6832,12998,20618,10006",18540
5055,"9869,5645,847",2898
17563,"21080,50,12218,12216,5954,285",20704
12432,"818,19033,6323,17111,7197",12121
14987,"8672,12045",22409
5388,"1304,4076,13740,10188,15476,14655,20713,21626,11831",15310
7539,"5307,19675",318
15739,12905,1019
16859,"6641,10680",12222
563,"2974,18432,9288",20709
2908,"5631,8450,20417,18275,3225,11376,9660,19505,14896,7243",1110
4744,"7841,11779,5465,16901,15563,21620",16920
9310,"13027,6614,13492,7861,3148,18815",15975
808,"21351,3480",16009
2063,"22726,9754,18727,4986,7650",20546
5207,"18456,14436,18739,3508,19408,17068",3492
2771,"4598,16006,4773,2356,7262",9744
20631,"15924,480,2514,17211,2656",12805
8418,4221,13355
4197,8844,13876
10714,"2912,22440,6348",1769
21868,"14156,13973",8507
14883,"7800,4607,15799,16574",7062
18161,"10344,11763,13814,13986,11749,16582,14227,12668",13914
9050,"3993,21698,18365",595
12581,"16787,4373,3450,10717",2566
14078,"6548,20072,19361,10380",6330
2073,"933,13750,16328,18957,3926,16761",6196
14796,"8841,11741,5708,13691,4798,735,2182,933,12295,5417,5794,4647",12344
9294,"15740,18715,2448",16462
3225,"8450,11376,19505,14896",159
598,"3681,12527,14683,3058,16418,10990,8029,16412,8102",1292
19265,"11669,16318,10826",14449
22143,"14902,20186,6425,711,14611,17159,13722,12366,5009,15757,18611,6059,19093,14797,9735,12207,1680,9718,5602,10788,6811,13665",9538
10847,"616,16107",17643
4375,3859,15576
12987,"16233,20605,23103,2975,4689,15739,12905,19916",19646
1506,"10131,7568,9828,12030,1425,12135,6997,13750,16623,12627,4702,7702,15176,16761,19805,16880,18149,3045,12958,21578,15076,951",21241
10797,"10833,10690,18787",7341
1745,"21265,6006,5548,8552,13281,16915,17672,22138,16792,15641",746
9386,"5000,12388,5121,12647,4313,314,13689",6035
15497,"16885,3703,6898,8981,11486,11896,10299,23058,7012,11559,13860,2598,19353,12961,20906,3559,8636,20965,22409,3912",18659
19984,"15888,20431,22569",19463
22993,"7834,20438,2708,13123,17153,13732,68,20684,3664",12295
2420,"11372,14808,11795,13462",20068
21977,"11517,10626,4859,5686,3465,18174,20264,5704",9408
13149,"14772,12585",8100
1323,20967,19568
7549,"6560,19939,3047",13784
21592,"3119,15584",12463
6878,17019,22818
12433,"6164,13027,5208",10932
18131,"2631,20107,11211,14695,12387",943
10679,"5525,10307,12485,20317,13706,13691,20664,4269,15589,3742,12295,19454,15639,447,5422",16233
2383,4605,8322
4169,"7307,11896,11734",22907
20705,20324,16093
5025,"20777,22844",4885
9613,"14899,17342,6860",17678
3646,"9199,1079",12794
17402,18397,3550
9464,"456,2831,8093,5631,22756,7323,11376,3748,10429,8936,5468,7243,15135,13652,5964,11900",2908
18478,"7512,13492",20660
21700,"10053,5108,22094,15365",17047
6026,"479,985,2161,4635,9150,6843,20870,22438,13106,18968,18948,9949,13288,14045,11298,12111",16262
3753,12777,1300
22327,"12877,10969,7834,5558,68,3664,335,2828",5732
16530,"16777,7042",17678
9209,14468,20134
20390,980,10453
8609,"1205,3219",21193
15003,"19886,1887,14045,19656",11368
10143,"5343,20813,6502,4076,10188,10186,12739,5515,22149,17768",16992
10181,"20240,17849,21971,1410,17759,20978,15633,9597,7531,2817,19070,4474",4549
8625,"24,5686,1944,1769",8662
10021,"12343,8943,14736,1465,12148,18576,21160,11310",21806
244,"17293,16608,735,7142,8673,933,17744,6066,16105,22676,5794,18254,9360,10735,335,17087,8404",6003
19348,"13477,61,8224",19115
3450,"4847,16496,7764,8344,7456,14708,16787,21070",1531
17624,"22800,1197,20760,1999,2317",22812
14156,"71,15440,22571,1754,16789,9727,12931",14157
127,"14472,17972,15284,11880,20694,4378,10711,13491,11651,885,921",19568
15155,1678,20610
21419,"5551,7119,2961,6066,17275,2186,20231,22676,17552,17077,4267,1006,17507,10735,9760",11046
10708,"10711,6563",921
14974,11149,17679
6148,"19699,13905,22324,13356,609",4994
17464,"10778,9818,2698",5842
19089,"4596,7568,1425,3045,15631,6997,14592,12627,12958,20425,21578",19805
1022,"21454,18195,4281,7197",776
14458,"21340,8468,3635",19288
13947,"7005,22974",6172
13181,"17317,12010,735,1644,21981,16147,16328,335,5794",9958
2247,"10511,17133,22748,4561",8589
18553,19964,2086
4327,"17549,2308,5668,23046,16537",8069
7354,"21643,9806",6697
15317,17113,8288
267,"6982,21849,22940,14478",11594
16577,"10007,56,20624,1715,14559,14617,1747,5230,15868,14514",6957
21876,15059,6807
3376,"11026,3598,7473,6036,2635,20268,15047,17488,20837,18356,16695",11963
8139,366,18977
9955,11917,20489
14312,"9961,8709,11493,21764",347
15267,"6737,20826,8869",19696
19172,7043,12931
22138,"16792,19455,2742,16399,15641",746
14789,"15543,4247",10542
20709,"22771,19543",3285
6381,"9979,21324",10069
15913,"19174,4488,22084,2196,8468,12791,3635",15934
4413,"10716,15503",2038
314,"21698,42",12447
382,"9223,20928",17143
725,"3133,11939,14463,20411,10602",7465
5504,"7043,21750,1524,7348,3201,18410,1168,12645,5591",7699
5979,"3425,22789,13345,20051,16346,12943",12505
12272,"19724,15824,428,20704",4787
19789,18649,9289
10322,22996,20496
3542,"13275,9881",16087
16677,"16085,15430",7938
15211,"21709,12773,401",19348
3929,"21444,9443,5651,1975,10008",8341
21119,"2900,22462,2970",13179
5910,"4032,16942,15106,8161,15519,21648",6902
6720,"12794,18461,19923,11402,21451,13273,16857,2085",7296
20623,"8127,11132,3202,3019,21820,15196,5769,11143,16041",16327
7718,"6962,4199,18559,16840,14382,2993",12232
1901,"9464,11166,15612,5631,11376,13236,15767,9660,21155,9802,11548,13652",5964
6334,"17107,10008",13042
11553,"19844,6820",3754
13045,6820,3754
22444,"21922,12587,13148,20486,15188,12261",22070
13816,"15872,1608,2480,15048,11007,12480,9294",12202
18738,"12227,18128,9109",17053
19273,"10806,14228,12485",4664
8244,21005,1392
16548,"15087,21090,5457,7785,14000,8670,21198,9900,21407,2655",9760
19052,8366,1055
2664,9711,20116
3301,"967,13796,6026,13118,22676,4488,759,2053,7893,12454,20279",22392
11654,"11197,16415,6752,2609,44,21626,4544,15833,7677,15504,11008,3348,20317,7739,257,4917,11131,17143",17881
3493,"9748,21144",22911
8716,7772,606
20703,1392,8938
5122,"15783,17307,22661,3368,11116,5208",7156
3004,9496,18432
5981,"7772,8973",20776
8435,8411,18592
10660,"10680,21583,14056,3528,13498",12509
14565,16405,4780
13451,"7834,13474,13732,3163,3664,16390,12295,836",8594
279,"21863,10162",16121
12009,11149,12802
21711,"14151,14863,5417,5391,7179",5811
6476,6239,4953
3209,"4640,4741",4368
14159,"4741,19104,5908,16695",839
10737,"1054,13970,9433,18648,1704,12038",7415
15232,"21830,8942",15154
15311,"13966,4774,2316,19033,17111,7197",12121
14054,"1886,3865,10008,6442,22901,21141,5651",19033
20671,"9197,21537,18590,885,10547",10247
1000,"2559,19136",19985
21846,"8663,10682,1732,16524,2856",8217
15398,"20967,6669,1798",17197
13826,"19021,20764,18469,5082,13484,12931",18986
8493,3037,22762
12392,"20694,21494,2683",943
3293,"8416,15146,8723,15149,7431,19424,14259,15503,17353",17678
22976,"6899,9143,5697",18513
13701,3926,22316
13546,"5417,5391,13408,16025",16191
7498,"12571,16163,14925,15768,5573,1146,12944,8013",238
8549,"18897,20374,17610,1939,21575,10943",18581
10953,"22679,14895,2555,12540,3039,3169",16491
19221,"2900,22462,20021,13150",9459
4667,"17551,21865",9781
4214,"20288,3178,3479",15728
7812,14824,22762
6197,"16651,591,11350,7661,7229,3865,1624,21698",14824
8881,"7841,14350,5248,7042,1497,17918",4413
17714,9911,8060
8821,12289,1646
19783,"8945,22177,16670,17144,7243,3719,8095,5631,734,11331,18882,20022",12447
10743,"2988,7229,14824",5
18272,"7647,11752,5908",20837
10497,"6780,5631,18275,9489,862,11748,6595",20906
20000,"15029,5419,9464,5631,4704,20805,10276,11352,4976,15250,20592",14919
448,7723,3018
1183,"4669,14320,19017",7600
4594,11837,21742
22849,20041,5314
10851,140,7538
10097,"15149,10161,7229,14824",8557
11315,"4819,6892,11702,19563,3241,13781,4477",6623
1047,"8406,22416,12161,21430",22286
9493,"15208,19057,1763,13241,10287,20219,16194,7302,1999,19405,15506,8248",22704
7575,"10321,734,129,8847,366",3860
13767,"14063,10716,7951,22939,12547,14104",9689
1729,"14913,18432,7005",9525
13495,15421,14022
17759,"17849,21971,6913,1410,20978,15633,9597,2817,4474",4549
7536,"20486,2445,18665,18617",20273
16273,"3688,1276",681
4133,"5230,17758,11241,9477",5272
8447,"5164,23023,6424,7886",169
19655,"2888,2132,12847,18039,721",14332
13478,"14091,5588",14731
11954,"5184,11704,21157,22373,16526,22274,16213,1313,1806,11896,16395,8049,8955,15458,20906,3559,8968,14894,6246,8490",22250
12319,"11026,19376,16394,20268,21564,16695",16356
19950,"8535,16893,6152,7580,20068,18488,11167,9545,16949",7261
20420,11976,15393
639,"18752,8596,18947,8940,21267,8317,19271",2109
15059,15997,6028
768,"4689,10990,19651",8029
9690,2763,6120
18379,"5142,13691,10916,17802",18614
21156,"13589,21852,20558",3106
11476,"11007,9141,7193,10423",21376
13604,"12771,5417,18635,8594",12344
14892,"9518,986",17252
14992,"9011,9810",2182
15914,9261,849
11779,"14416,18848,5842,22710,6411,11334,5846,14987",5301
4009,"5094,11204",16154
10428,"14590,17849,15362,15051,1440,12398",998
11225,"860,19611,22974,20076,2198,20466,22138",746
3843,"21584,8171,13691,20198",9141
13263,12317,1438
5110,17293,18090
14170,"17369,10962",8547
3194,"18151,19771,6758,3317,12895",10086
13795,"3670,2445",12895
17005,"585,508,16056",19486
8096,"14721,9869,3146,10296,18023,16708,22481,12362,9147,7909,18787,5784,2644,22902,4743,18429,17568,8368,14055,14674",21694
17980,21889,477
11686,"7783,17570,21454,4001,22694,10558,17774,4760",3591
18818,6323,16859
17557,"15051,1440,14590,9963",12398
15035,"4194,5230,12274",20415
8737,"22635,17449,1235,13414",10975
6793,"16495,7068,8064,22901,21600",7066
4056,"2239,15879,1260,22686,5955,9670,19152,3921,512",17860
18418,5079,14257
22716,"89,13371,3149,3122,14628",3847
8241,"12971,10309,6938,3398",14208
702,"6907,21141,15233,3095,6817",1311
1399,3559,4001
16503,"9106,847,9560",7071
1191,"22594,7762,18167,785,13624",18971
3546,"12394,14512",21813
19204,"5485,19364,8186,2592,18925",6623
13577,2069,17398
13016,"15987,22771,19376,6265,3167,22215,6322,7181",347
20061,"10080,23131,5003",9560
5206,13726,5868
12065,"17549,11911,4092,10683,5815,4327,12171,19694,5832,19430,6597,21701,15899,21839,19360",4395
17394,"2977,15225,4778,8009,3099,16318",6637
5845,"1747,14426,14617,6637,4206,12733,20624,1181,13298,19198,14608,5230,16318",16986
10764,"3713,9414,5082,16047,6675",22896
6590,"8,21335,5311,16665",15043
4140,"17145,7057",18637
6810,"23067,13691",3767
5763,"8688,6009",1090
11567,"21390,323,12773,11924,822,17698",22795
12527,"1487,3058,16418",17533
17324,"13474,4177",16423
10202,"17072,19467,7924,5230,17758,11241,13459,10995",11527
1788,"8050,1065,18626,5752,20134",19268
3399,1423,15576
3431,1456,943
18761,"18992,19917,3085,21744",14971
18727,"22726,7033",4766
20306,"8102,23033,10152,10975",16427
20088,"1239,3628,11839",4780
13682,"12971,21927,10635,17869,13108,14221,6418,19794",5066
10370,7961,11908
16986,"11008,12733,22220,13298,44,15581,16318,6637,10787",6957
3870,"1006,3738,976,6423,20559,11089",20283
18707,"7979,21935,438,7601,10281,19854",2015
20758,"14071,986,7962,15645,2592,6917,17190,10295,11555",1487
2060,"9013,8989,2747,8285,15037,2792,5416,18621,7162",21204
16069,"23024,14025,13691,8044,5731,1122,11426,2636,16464,18392,3631",4362
6375,"9478,17971,13255,15589,1479,6486,9669,447,4177,7884,3742,2999",15262
12590,21350,20952
5820,"12647,17144",2732
8442,"13734,19247,20569,753",18813
21588,"11026,19924,8744,15514,11922,8919,15047,2514,20837,16695",6455
9108,"9776,20707,8633,997,19261,17141,21178,20503,9156,13526,19701,12657",22212
7449,"3638,14683,22645,1287,8154,17923,16427,18157,8225",15480
6524,"17363,11896,50,4001",22316
17831,8692,14789
21308,"14071,3128,18059,21390,2592",2663
9038,"13015,1608,15940,10444",16385
12981,"4428,13453,8387",15427
8913,"5631,9215",1624
14448,10498,9052
18700,"7542,14852,5238,10471,10245,12228,11031,711,15581,6478,16222,13914",13411
947,23078,21750
4910,13692,126
18848,"5842,12751,9360,17284,16608,10407,8404,11920",12979
14864,"10309,7917,20187,2207,10436,7003,22124,15483,13375,7854,4496",21732
4602,"4076,6502,16324,1917,4429,18101,7346,23113,5515,8151,5343",16992
11574,"9918,585,22600,19445",2947
15190,"17288,14695,15508,10154,21538",943
6951,"15343,5541,10516",22073
21680,"6809,3670,12954,16898",3023
21472,"12790,4899",12216
12040,6407,20668
20165,"20774,14670,16898",701
8934,"23024,19311,17970,14025,7757,16339,1571,16582,6486,13409,13740,17786,18161,4595,7719,2745,13693,14544,16464",1428
13322,"1354,19288,10655,15217,5674,20377,4602,20414,1917,4429,18101,7346,23113,22149,8151,10094",5351
14169,"9360,8198,17561",3099
9481,"13141,1905,16063",15641
17229,"7043,7348,3201,1898",16303
21050,"15037,2792",5416
17008,"6826,16415,23108,20317,257,8572,18414,17275,9180,1769,19957,20231,8100",11046
2094,"18150,11596,21004,3619,12855,355",2122
20007,11375,10692
6291,"19602,9954,10170,16110,19605,429,17391,175,2938,9168,18904",19065
6097,7439,14443
4283,"9112,20557,8892,15274,18184,16206,8596,14917,10563,6021,21517,6529,12622,11932,20422,9726",21857
21436,"19684,14106,5631,13684,20704,22103,18935,7243,4966,4230",12974
6632,"21160,12360",20549
8569,"21160,12360,14088",22649
1545,"5457,6730,21989",9374
9520,"11741,12751,18635,4798,16608,7142,8841,9360,1855,13692,126,7467,16497,5230,8404,9210,17394,4878",12344
19539,"22675,8359,20774,13015,21577,21626,11131,14670,17471,701,7677",15310
6508,"4966,22585,12427,20704",4408
7737,"23101,6443,19977,16914,13477,471,19377,10688,16528,5623,21863,13020,12269,14762,4689,16800,822,9346",14029
13820,19554,14999
19794,"21006,13691,13682,7348,3201,18410,12645",8589
2272,"8164,14567,21417,23078,2445,22764,3554",1299
6978,"330,6614,7861,18815,9543",13517
11374,"5631,13684,18156,2662,20704,2835,19724,20625",11254
93,"16496,21767,8079,21306,7359,8087,14138,15343,3251,13537,2702,15828",8595
9993,"7711,20336",16095
7242,"22984,6105,17503,17970",22372
3330,"12358,22419,2159,9885,8280,22171,5087",7027
1480,272,11390
10134,"15803,8102,20306,10554",1292
8620,"129,22807,5759",4805
5870,"8759,15936,12731,22324,19744,20888",8100
18059,"3128,2611,15645,20268,10344,9866,8744,12385,17811,2592,16398,13355,16154",16695
22177,"3993,12461,21698,19175,18656",12447
5468,"21935,3508,10175",326
991,17837,5468
18757,"4756,9006,7289",17597
11400,"11202,11858,18121,10600,14384,1458,10080,1146",2405
4281,"5121,7783,11514,20694,885,14339",72
6841,"46,18135,2742",17836
12381,"1289,19399,5004,18571,13436,3859",9901
3219,"12226,9621,4686,480,19469,2514,16695,16997",2656
17067,"23059,1230,10197,962,2375,8410,17292",9282
8041,"20186,19093,14797,12207,19453,11865,20994,12366,8133,1031,21236,13665",9538
4811,"10814,5166,13150,713,10977,16695",16233
8360,"8800,11071,8671,12628",5542
10652,13292,20857
13196,"21157,17429,22253",22316
20893,"13680,10194,17144",2908
14513,1624,17678
9887,"10149,10969,5732,11352,17520",8187
63,9698,15044
5871,"15330,22641",18186
4916,"16546,13806,16898,8016,4791,3403",15869
12438,"6719,15872,15193,3246,2961,3728,2512,18699,4914,683,6282,1123,3985,16189,2572,22884",11920
16633,"1254,12897,5754,19066,11917,8610,18986",14546
10585,"11134,6025,14361,11877,3320,1132",8783
11111,14321,4023
11063,20514,14639
5649,"8270,4884,9498,22211,6079,16886,3247,15627",5556
16496,9971,19875
17422,"19277,17186,10065",3875
6754,"3598,20268,2514,19394",15000
10608,"7235,20338,15498,12694,19475,13775,9544,5489,2747,4781,12944,1509",1733
13986,"10344,8487,13927",15171
6176,"16806,703",13853
8762,"4847,14541,19646,4518",12511
2734,"2757,14468,6163,18669,1520,15957",6656
12566,"223,17849,19453,7724,10261,2817,18876,13847",21316
11915,5914,13336
19008,4771,10473
20776,13707,15610
2481,"13900,602,17603,21937,19792,17270,16188,18616,14434,3444,7663,22739",4546
9645,"17849,15633,4474,6704,21074,18569,16271,9597,2817,7531",4549
17712,2152,618
3483,1769,10931
3758,"22433,11808,18559,2064",5843
6674,"9668,8102,287",13849
2589,2309,8509
20229,"15246,21880,21069,2584,11135,433",11849
8421,"21351,19702,3865,17774,6323,17111,6235,4760",5388
1424,"4689,21625,22587",19563
21048,10774,989
2496,"89,14899,3122,366",17342
1418,20692,19156
15974,"14437,20026,3872",12828
4782,"1728,7323,1500",22644
