id,cited,target
11595,"7379,6509,13225,4253,12620,24,8757,6971,6541,9670,4584,1620",6965
11783,"5695,946,12969,9899,12577,8800,5102,7079,7207,6425,11444,7931",10789
8156,"9443,10941",8721
2957,"2828,7232,168,9894",339
1669,"439,12577,7079,11444,7931",8414
7624,"5470,5851,5083,3104,12994,8954,3790,3708,5569,3808,7137,11529,10592,5736,9371,12637,812,7832,11552,11021,3198,668,12710,8557,3656,4696,10089,12161,6566,5419,4201,3534,8936,1552,8683",8521
7012,"10914,9117,2538,11757,3976,1477",3248
6987,5194,13059
6872,264,2359
11119,"12831,430,13173,4050,3059,12577,1655,11442,6781,7079,5848,6106",2149
4077,"1787,2164,264,6872",12589
6087,"12660,7065,11097,1445,4925,6747,525,2902,670,6114,11173,5132,12902,9239,4488,331",2359
11173,"8690,12660,11097,7241,1445,1766,4925,3951,12512,9762,12014,5132,331,3960",2359
587,"8062,4298,9919,12829,1425,1763",7668
769,"3523,13270,9040,3535",10165
1425,"1940,12619,2449,3826,856,10699,9121,5102,5579,7844,11444,1425,8721",9531
1763,"5639,8465,8809,5102,1442,7269,5579,11444,13131,6679",2176
13003,"2638,9692,3972,9280,12676,6517,376",3314
2188,"4807,9692,13003",3314
2213,"7951,7429,1149,1505",6282
1960,"357,11476,4232",6977
4744,"4858,3735,5250,11985,12268,6972,3043,7850,3432,4609,4207,743,1873",513
4581,"3745,6536,6908,4543,4250,6186,5599",5550
10715,"13210,6349,3841,6816,2827,13018,12180,7390,13030,1385,1351,10751,10957,11246,6261,5511,7438,10360,13150,9624,7993,9509,11865,2684",13207
6114,"5592,10247,10712,6747,10992,525,9762,11173,11762,9892",3960
113,"6793,4003,4807,7225,364,12218,12258,6751,12708,7831,1560,8536,4563,2638,4936,8132,9692,11894,2162,11629,9280,3349,6370,10691,8222,1328,9954,703,3314",5550
2205,"7241,5062,8066",4870
2292,2062,8809
11278,"7964,5129,7241,5264,8120,8809,1065,9296,8384,3669",4882
5092,"4445,2164,6324,4688,10629,5234,3581",3873
12914,"1012,9464",7483
5888,"2725,5114,2333,8604,2241,7922,6482,1442,8349,12016",3960
2491,"11406,9214,7636,2845,11757",8110
8937,"3325,1739,3183,7964,5334,2497,364,12260,6596,9908,1354,4563,12936,2241,10651,2827,12336,12180,7390,7179,10957,5400",5391
11143,"7742,7920,171,12930,5937,11544,655,11283,2164,6728,7416,1449,9170,854,11633,1059,13209,3535,75,1188,2999,1390,2213,4585,4537,9668,10598,2215,8999,1266,3014,1975,3979",1340
4585,"2700,7707,3492,9170,341,5062,1065,10011,1410,5651,7940,5781",7385
10275,"10540,9590,4934,5937,4983,61,9170,585,10342,1065,6425,3394,4537,9668",3979
4537,"12930,10033,8813,9259,6728,1436,9170,341,7488,1065,7940",6272
9668,"12854,11381,12404,9170,341,9618,1065,9024,2399,7940,7857,6618",647
12508,"12854,12930,6166,5937,11381,61,5319,6728,1436,10406,9170,4214,341,4009,1065,2337,1188,7940,4537,9668",3979
2656,"10508,4895,1635,8653,7940,2213,10275,12508,4537",4865
1198,"7225,7241,4535,9259,7497,10326,1813,3008,4518,4573,6186,2712,12076,3586,10835,4517,5400",12309
12548,"8423,1162,3901,1237",10608
10318,"4952,2708",1663
6201,10535,1161
11653,"4588,6544,2250,6802,10941,6201,9218,2773,9624,3960",1538
2529,"9464,1880,7420",12044
6328,"2893,12611,9473,345,12988,8569,10549,6490,3827,4979,3434",12045
314,"7848,9983,12531,2191,7814,512,430,1593,5721,5076,9513,8809,911,2192,5811,3306,1322,9464,6438,12914,237,8344,4100,5234",7483
3212,"6685,2335,11003,7837,11368,4543,11370,2701,2162,921",3548
10678,"9194,6067,9473,12546,2795,12298,5502,13057,4999,4625,1426,9280,3144,6186,12076,1663,6370,12095,1523,1681",2732
2485,"6540,8973,7607",11615
10575,"12209,3033,4588,6544,9575,8721,5485,9531",77
8456,"8966,8328,9423,7079,11222,8997,10219",3960
449,"11566,3475,2164",4420
294,"7451,9824,9427,9170,341",11734
11421,7964,376
7857,"7451,3357,7241,9465,430,12399,6166,2879,9824,9427,2926,12385,11734,1065,7940,294,12859,7655,5837,11181,10002,6272,3960",4870
8716,"12593,6530,11801,12936,2568,8990,8737,8202,3282,6136",9164
852,"6301,1712,6802,9261",4556
8656,3951,11084
5859,"5078,8328,11495,13294",9423
9501,"7241,3822,11774,430,12577,682,7376,1266",6879
2531,"12663,7429,7794,1017,7079,10219,11582,12931",8728
8820,"12494,12268,2799,6437,3333,6054,3292,994,513",6420
6420,"3398,12968,12195,11985,12682,13092,3333,1420,203,3292,994,12001,1907",1387
11342,"8374,9735,1195,12057,391,6396,10219,11233,10004,1080,12408",8726
4711,"3598,11197,10965,5336,8646,7316,11808,2713,11985,3845,12083,13092,9991",9536
1526,"9113,911,6613,1456,9577,11859,5927,3648,3121",1538
3454,"9098,12075,383",2144
13122,"430,12399,11010,5062,10749,1477,3063",2026
1943,"4934,9465,11715",3394
8766,"3934,11667,10358,11010",11976
2204,"5283,6139,12029,8230,5031,8220,4107,4420,3447",10034
9009,"7451,2952,3901,9824",9427
7913,"8960,3822,12070",13137
6925,7523,6236
9558,"11992,13262,4586,1787,9151",9712
3024,"7719,4307,6809",9024
8210,"6153,10026,4307,7235,5162,11753",1266
2477,"6139,8381,5966,12577,4307,5162,5829",8728
9127,"1012,7086,3535",10165
9704,"11862,2951,11985,3043,7533,7523,8547,9529,203,2775,11655,12001",1387
3424,"3033,4428,13241,7554,6986,4924,496,8721,5485",9531
3149,"9961,12436,11519,4696,5430",3129
1209,"5141,1888,8328,960,13094,7419,9423,2748,12097,10219",8763
616,"12522,4360,10937,7079,391",1761
12119,"2700,555,2003",578
12098,"12577,7232,168,1823,8275,10757,5485,375",2692
6588,"8409,8629,7376,8414",1986
12970,"7438,7376,13268,2773",8414
7376,"13064,7241,8409,1934,8721,8414,1986",6879
8039,"2879,9824,9170,8414",7668
7157,"12260,4179,1813,9280,6186",3960
12895,7241,8721
10591,"12770,3394",8775
12916,"10963,9371,3313,13040,5419,4018",990
10554,"7919,3394",11650
12288,"7241,6792,13059,6994,3586,6987,1266,2717",3960
11547,"11446,5956,9692,7509,8809",5062
594,"1712,4224,5102,6174,6236,3476,10331",1340
4665,"9542,12132,2835,4278,4854,9411",5284
3230,"9214,4707,5297,6018,10597,8110,10575,7514,5105",1538
9821,"13210,4224,12577,6809,8348,11633,3476,1266,6604",2962
5511,"7451,7241,6637,10766,2827,9058,11734,13030,7179,10002",6879
1130,"7289,8929,2475,1599",328
2714,"7451,7241,4428,9181,6188,13044,2952,6070,5062,7179,3586,11181",12361
8598,"8960,10923,8721",6879
11254,"2952,6479",12361
9575,"4428,5176,3879,10923,1012,1998,7438",6479
6466,"2664,7150,413,9762,1705,8572,11525,3719,1868",9239
8883,"10723,6626,10326,8660,4518,12492,1322,9810",1077
9333,"2893,651,7724,5429,2333,8165,12644,6573,9908,12620,8757,5552,190,12035,8313,7698,7684,8527,6510",3827
9894,9940,6106
1511,"3033,8619,8014,7438,815",1975
11261,"6509,12968,13225,12620,6971,3281,4492,9670,4584",6965
2041,"7878,6538,9284,730,12262,6544,1985,1298",1538
11390,"6224,2453,9591,10937,4229,7079,8586,2416",11717
2416,"1042,10526,6856,8184,11767,11381,4393,9940,8324,9259,1436,7188,2439,11444,8775",4716
8586,"7534,6856,8184,11141,2700,3889,11116,10986,12854,11347,8570,8985,1238,1090,61,4987,2241,6970,9180,271,9591,3194,6728,9170,11734,11806,9265,2678,1410,9229,9024,5458,2736,8775,6618,81,11583,5781,2576,4716",11199
9339,2335,1341
2138,430,6236
9261,"430,3586,9261",6236
9739,3029,11753
11579,"9314,9174,4346,171,2357,9224,1787,10404,3514,8493,3297,5745,8333,3072,1477,6018,8336",13122
5217,"691,8803,5188,3732,900,5696,12030,6926",2128
3213,"1162,7241,6809",1237
5696,"1162,4428,6845,8248,3393,3879,4453,5062,8185,1322,11958,7554,496,10795,5485",8977
6236,"7451,4483,12831,12029,9824,4307,9427,10988,11495,383,6425,3586,10941",3960
12122,"8809,3026",10034
247,"9690,11472,6899,3600,12800,773",4294
13312,"1179,5907,6778,4662,11958,5063,10957",6316
2015,"5380,4755,6802,10271,1538",11710
11198,"5380,6904,4438,5222,7079,4755,12097,10271",8009
26,"6538,10026,13173,3059,6994,5162,11219,3784,12949,9077,325,7376",331
2985,"2444,2361,12434,2846,11017,4924,7116,3478",11181
6335,"10867,13262,9433",5518
8214,"12653,12578,3338,3663,36",5196
4626,"10567,7241,430,6624,3901,4224,8330,182,5504,9375,2679,5321,592",9797
11105,"8696,5841,3260,9047,12450,12494,7831,11555,13089,11329,2351,13102,6371,4642,6522,3339,8552,9933,3108,7565,10945,9161",3638
4227,"6198,8960,3822,5062,7158,7376,8414,6879",8408
9002,"3303,3877,5678,6913,325",11615
12628,"5362,9002,6053",6056
12503,"7878,7529,13012,1805,5408,12262,4750,5113",580
3597,"5809,2952,10837,4122",11717
1781,"6188,5102,1968,6425,6236",13073
9471,"6704,6826,10063,11415,9193,5930,8791",6164
12053,"404,312,9805",3960
5861,"2893,7724,2835,6524,6651,7303,5354,10325,6676,3827",3974
8477,"10947,3586,13073,12925",10842
10114,"9174,10567,3528,5362,3514,7438,13073",1975
8078,"7241,7509",10002
13073,"7241,11704,3586",3960
1941,"5283,12867,10749,6892,8336,6282,6777",3447
5080,"6153,11516,10329,2645,6994,12009",2172
5494,"13173,6544,10937,383,9624",3447
5453,"6538,10026,3059,5362,1834,578,3181,325,5494,4844",6213
2395,"1905,8491,9420,9393,5465,9170",1188
10690,"1713,10329,2679,496",11668
904,"12029,3059,4449,7655,11717",6604
742,"5283,1787,7301,439,4224,12057,3896,6731,3132,6515,7655,12948",185
5611,"946,10404,12577,2275,4449,1324,6697,5357,12419,2149,9833,197,920",9502
4163,"5283,3271,4066,555,946,3901,70,2275,4189,5113,2362,6174,6236,10085,6515,7655",6307
1877,"1057,4586,1541,2711,2765,9558,6183",7879
5827,"9423,7079,9614,7376,8414",1986
3542,"5639,2666,1787,5589,12070,2386,6186,10013,2149,12589,7715",3447
10284,"8832,13067,11197,2951,6724,10003,9959,10040,11808,12968,8871,11985,3288,8599,3758,1251,8640,7523,12121,4155,10142,3760,10502,4911,5088,10702,10337,7334,8373,7886,3333,5228,9536",11607
2652,"4936,2846,11171,4810,1426,6610,11519,6271,134,9854,201,10236",12309
7258,"12033,856,8223,1427,13270,9040,3535,10165,7435",141
2550,"12511,7895,525,3015,3972,6588,7376,5827,11789,4608,8414,1986,11191",8408
4812,"6653,10567,12779,9830,7945,12577,5102,7079,5957,10056,11783,7426,7641,7931",1631
1524,"10157,7614,9830,2164,5730,3557,7493,442",12236
10933,"2893,5429,6524,6308,10860,8757,6651,3301,3395",9789
3119,"8584,2449,9898,439,1655,9423,2678,5421",3476
12954,"5283,3183,3901,1588,10988,11495,7164,8039,7655,8414",8701
5315,"11832,9692,4307,12385,755,11444,10842,8414,1340",5626
8080,"3539,2664,9524,11704,8809,3239,11222,10915,383,11320,8808,6957",11464
4361,"13063,5309,12413,5503",2211
305,"6917,704,4307,11476,6",12563
5571,"3450,8184,2700,2935,4934,9300,9405,10992,5206,9048,4889,8168,3394,7178,4420,6123",7385
12279,"3528,4428,11289,1223,8705,11010,11131,7554,1998,7438",2258
725,"7241,4307,11495,3586,7655,11181,6479,12361",4870
3883,"6209,363,2113,2082,442,12236",12941
9505,"3059,8908,575,5100,1671,6515,7655,3581,568,5013",11344
4980,"1539,11178,5731,11381,61,12385",5565
597,"5658,8162",6070
10265,"3183,13287,12076",11897
5421,"9292,12577,7701,9614",1266
6149,"4428,7301,430,5721,11512,11010,12869,9427,11462,3485,6331,9769,4602,4010,496,7376,8500,4420,5485,2258,8977,6879",77
8500,"38,3033,5639,4453,6236",8977
6033,"8836,6391",11344
5230,"3577,8836,6391",12998
10426,"5141,8506,3036,13094,9423,5852,1240,4073",11668
6657,"6212,11991,9940",8978
4073,"11058,240,5125,10762,4122,12336,4595,3362,3213,10608,5884,7931,8856",7199
10696,"10026,3059,5362,325",3960
1206,"12399,3816,9427",9170
3770,"4442,8189,12076,7005",6607
2726,"10810,11937,9326,6499,8654,12195,4533,4161,2563,1400",10369
3298,"11056,4190,6302,1020",9375
6248,"7964,4807,364,13160,10777,7241,12260,9908,9692,9280,6186,12076,8222",9954
12146,12509,2359
1817,"11704,4147,4291,915",6977
11531,4147,1817
3030,"4382,1445",10629
915,"9174,4822,4419,4147,13018,5372,3990,9866,67,2128",3012
10620,"3740,4147,9085,11660,7696,915,5372,67,12925",2128
5372,"2511,4382",10629
3277,12732,12421
9050,"5801,4807,4190,6524,667,2402,2638,835,1503,11258,4174,12169,11363,7260,5299,6232,13030,8358,7158,10514,11855,10795,2016,3129",11910
7583,"11239,5470,2713,3070,923,3845,5172,6783,8923,4955",12902
1279,"12683,4351,12156,8114,931,7504,4871,7664,11884,9013,1771,6440,2142,1131,9463,12877,9927,12665",5612
9141,"11178,4952,4345,9113,11767,9709,12930,10570,11848,9087,61,9259,10766,5216,1823,107,12056,1131,2736,7940,2416,8775",10952
12967,"3450,7451,8184,9300,4224,11305,6421,4889,8168,9024,11582,3348,7178,12054,6123",7385
7178,"3188,2700,6503,11619,5062,3476,4420,6123",7385
2905,"3450,7451,9300,10992,4224,12577,9024,11582,12054,6123",3590
9298,"11058,5125,1590,4122,1823,6421,9024,13198,12065,12010",1266
9868,"10336,8714,12057,4323,8951,12664",6515
10263,"9098,7241,8481,12399,5937,11781,6809,3406,325,7857,8039",8521
12576,"10154,3267,9465,118,9940,1967,4224,9427,6174,9024,8039,12010,1266",8408
10898,"9538,5541,270,1834,5533,373,12443,6174,9868",9798
11157,"9940,11442,12010",9647
12010,"12029,12399,12577,9824,6809,9427,10937,5062,6421,9024",12361
12664,"3892,4438,439,373,11495,13063,6174,12010,10271,11355,6604",11597
12065,"11058,5541,11774,439,10937,3595,1823,3072,1477,6174,9024,12664,12010",11446
9798,"1967,4224,6174,12065,12664",10512
10961,"12690,2288,127,8562,9186,730,7521,8533,6325,3857,12180,3108,4172,1402,6207,9464,6174,158,7287,12576",12065
10939,4479,12543
2369,"10892,5592,4346,413,353,9762,2540,1705,11024,3719,8414",9239
9296,"2893,7964,5129,7241,9908,6651,12180,8222",4513
3097,"1068,777,8875,11985,12268,5961,8966,8720,9963,3760,8957,1924,13092,92,7980,6099,2563,3558,11692,1509,9927",11904
9330,"8664,12801,5337,12029,4938,8277",8080
9927,"10810,12156,12218,5821,8871,11242,12494,7504,12268,12006,13092,9371,11539,92,4767,2563,6274,9463,5419,11655,3185,5039,6013,11025",8936
4945,"12683,12807,8114,6968,5952,8634,7181,92,2750,6440,9022,8734,3097",9927
7486,"3272,8544,4393,1592,5518,7932,9571",10974
344,"12425,8223,3152,911,8453,9518,3572,6236,4527,3121,2534,1978",5530
4527,"19,1712,11473,12436,8120,8453,5521,1710,12106,546,2888,852,4118,3476,3723",2534
2464,"12979,941,3109,7462,4769,10406,12291",7179
7760,"11619,373,2087,2450,6174,7641,4667",148
53,"12043,2263,784,5447,11057",2359
3064,"3183,7225,7508,4936,12936,10651,9692,8809,8655,11503,12766,6186",6425
6713,"5283,4095,8973,12988,8809,11209,7607,1799,12870",11615
10717,10923,11315
5795,"13012,13012,9063,439,5947,9423,7079,8364,12097,5047",8009
3679,"10093,10502,9692",341
6638,2344,4802
7826,"1162,279,5639,7127,5247,1593,11289,12319,2834,9257,9131,6522,12523,7556,13198,12065,8721,2924,2225,1717,8977,2026",7668
10091,"9284,12520,3436,9824,8328,6809,7794,391,1761,12096,10219,4889,8763,12010,1003,10271",1266
1003,8408,11199
12715,"6538,10572,6057",7817
8756,"3749,9224,4998,13173,3059,2164,11660,325",1989
12316,"8506,2164,9033",8977
1846,"7410,9041,9322,6773,5447",1376
4560,"2164,12677,3552,4256,6164,4232,10757",7931
5638,"3870,4181,9908,3412,443,10145,9636,12035,2351,10766,9606,3158,4907,8626,11660,6649,3684,8277,3108,1322,6271,6913,9175,12978,8227,2341",437
13080,"4838,10567,8328,3514,6138,8091,9040,3535,10165,2679,12010,10271,12054,10598,7641,11583,12408",12413
2323,"615,9937,9877,8583,8300",1442
359,"13173,12399,12577",5485
1328,"8249,5741,10000",12097
10325,"2893,6524",1343
12198,5387,11340
9869,"8544,4519,3051,9155,10651,9718,10326,886,3684,6186,7627,376,13306,9023",8222
8280,3551,1934
4861,"6475,11178,140,2664,9418,11395,11594,9872,2449,11841,4983,9940,12151,8600,3062,4224,9301,12525,7998,5264,6970,9978,8520,6234,2783,9048,10229,4016,6621,4662,207,5035,425,1188,6197,2213,8586,12614,4865",10255
7455,"1347,7427,6530,11817,7038,2616,3204,11740,9698,10680,9363,3602,3529,6501,12882,8989,13250,11176,12729",6753
11314,"4351,12661,2791,8801,6268,8574,9963,13013,1618,11821,3558,10475,5190,6025,13314",10291
10475,"4351,2728,10965,3398,2713,777,7987,9963,13092,10969,13013,11821,5766,3292",5933
4319,7372,6383
5085,"8832,4858,8109,7819,11043,12661,2313,8234,2713,2791,11985,6383,6405,4108,13147,6442,11275,8987,9115,7056,10969,4476,3750,4067,3112,7980,3285,3678,9463,3292,6420,9507",11369
6684,"6472,2132,10896,9418,10154,10730,5362,8228,4728,6869,3456",5421
429,"11756,11116,12728,6544,10941,6236,8078,1993,9624",3979
4860,"3468,1713,8664,12728,5916,1364,5872,2678",6684
6279,430,2678
1993,"10776,11756,11116,430,11567,87,5188,11630,12475,12675,6001,9360,10331,7931,2962",1538
3429,"3822,2678,8078,1993",3979
7177,"11756,11116,12728,8078,1993",3979
3134,"12231,3865,7456,7554,8743,10273",11624
5404,"10375,3789,8985,10946",331
9652,"6950,2275,12548",197
912,7241,3960
10522,"7160,512,9817,8803,5188,13118,2164,6170,2655,4070,338,6436,1424,11879,1975",12489
8725,"4429,11687,8660",7072
2065,"3485,12760",2225
10501,"2313,989,13037",4913
3384,"2035,510,3736,12577,5956,6544,10941,9624",3960
1532,"2035,1213,9174,10567,6153,2626,9940,3436,4224,9209,11593,3514,7079,2397,9863,10687,2011,2172,8721,10085",1266
419,"9216,11268,9766,7655,8182",7931
11207,"11197,10798,8646,2445,2302,12268,5099,7831,3043,9487,6051,5889,5968,11929,2077,5776,7227,10702,5215,1158,9154,9006,3129,10205",2359
3336,"11239,12330,11998,9309,11487,5099,11152,522,11041,6264,10502,10973,3923,13093,1043,9844,10124",874
4118,7451,10002
9340,"13210,8183,3323,7371,902,5589,175,271,7548,8809,13026,11442,8220,4504,8333,7438,6236,8098,8066",9502
10340,"5188,5929,12443,7696,3910,8648,1497",1975
11282,"3043,9783",12001
4153,"3272,9174,10567,7241,902,11774,5359,7211,3059,10992,1302,3514,4728,11877,2679,7755,8598,7438,8287,10360,11712",6879
7426,1839,6236
2986,"11937,8801,8776,3783,13092,92,7138,994",7565
4354,"12029,9940,8809,4323,6236",3118
3118,"7167,11495,7164,6236",11717
6760,"7079,8218",12413
12253,"864,10942",820
12247,"4181,7241,10643,6968,9692,11667,10923,7488,1322,12076,1540",3314
10869,"6224,3740,11446,2005,1081,8681,10992,856,5718,7777,93,1265,8809,2250,3976,11189,7221,2326,4010,9489,2292,8080,725,12902,7993,7349,9458,6514",837
2278,"413,7934,7805,353,9762,2540,8942,753,11024,3719",1233
9093,"7898,4855,6538,7160,12057,4070,10485",12097
8775,"7451,12399,9824,6728,10166,7164,7376,7859",11199
11762,"5592,413,8809,1035,10036",3719
611,"6640,8185,4809",12600
5941,"7241,4307,2678,5816",8467
6701,"5263,8994,9824",105
3936,"12300,12851,4150,7936,9413,8800,10683,4967,2933,4287,1579,6425,12430,8327,5312,237",7679
12430,"6230,394,2517,2511,3413,9279,10320,13245,44,8229,11806,8409,11753,638,2138",11494
7253,"6060,11759,7167,12222,8421,13061,357,13118,7548,12882,3164,4334,10750,6164,11485,3936,12430",12919
3216,"6538,4972,3754,6471,12124,9361,3018,325,2204,9002,9864",7788
12145,"3740,13089,8032,8809,11806,11753,7284,6957",2790
11590,"7964,9657,2664,2671,10307,5428,5028",3960
10831,"9928,7736,12494,2799,1755,8957,1472,1565,1972,9971,9262,3487,12439",6779
48,"7742,11777,3722",6070
12294,"1036,12209,8533,6544",10271
6592,"3306,636,2716",331
6997,7241,3960
10457,"8399,11117,8285",10457
8742,"11056,5148,11768,5658,7241,10806,6929,6302,1020,11798,3913,4780,2450,5511",3476
12772,"6475,1740,4652,7857",8039
5740,"3966,9740,10731,5750,13243,11717",3960
6013,"8646,1881,7523,10917",10702
7955,"1545,5336,5821,2713,243,1618,227,9124,10529,9154",9507
4511,"3260,11197,10003,8567,6787,12968,10664,11985,243,8957,4911,4476,5088,5215,5412,3498,750,3487,9154",8683
7363,"1990,12436",9769
9514,"13210,5078,8328,578,13294,9423,391",1761
8736,"5078,8328,8809,13094,9710,9423,7079,391,3999,12291,1761,12097,8997,8009",3960
12355,"9147,2770,8593,1305,131,2236,4972,9028,8816,1082,7548,13240,12443,8836,9756,5062,8931,428,4427,8721,4092,6879",7668
3380,3754,11949
11874,"11202,4181,5961,8966,4733,5387,2351,7155",1442
11322,2951,8294
4631,"6742,2336,3226,6425,7766,9502",3960
13284,"8743,2958",11057
11276,"11202,7454,10777,685,1442,12766,5960,4053",9164
4947,"9510,5410,5161,10737,12121,12470,11282",10476
707,"7407,887,13160,12979,12260,12382,9855,8600,10251,10326,1799,6186,10920,8222,9493",9758
12309,"5182,4181,2638,4936,9692,11667,4518,7086,9280,6186,7179,8222",3314
3994,"2893,3357,7241,10643,4542,7167,1887,4936,9692,820,8660,4518,9280,6186,6271,12076,9135,8222,9954,12309",9866
9954,"13160,9908,4936,9692,7252,7488,9280,6186",1341
5392,"3183,7964,191,13187,9654,6845,2694,5714,10651,5764,3008,7676,6186,29,1822,2156",9164
1822,"7407,3183,7964,5334,364,8061,11003,7241,9908,3412,12611,2694,2795,5937,10145,1915,4563,4733,9692,128,13018,3008,1842,6649,4518,5522,9280,236,6186,5697,8358,9614,12076,5012,10495,29,9954,12978,12000,9531,9164",3960
6884,4828,1540
8211,"3169,13027,883,4733,11010,9280,1934,6271",9954
5782,9058,3960
442,5658,3960
5280,"5387,11667,8098,3314",6977
5316,"3353,3060,7698,7155",9555
11457,"6538,10026,5362,12577,9824,4307,12493,11446,1266,6213",7958
4427,"3873,11181",6479
7436,"2893,2835,4385,5030,4419,8190,2241,8569,9692,2798,10069,4518,236,6370",5515
11055,"2497,11567,12936,2241,7227,12570,1442,6186,1663,12024,9164,331",1476
8242,"7241,7377",11879
1847,"1852,8261,8320,5625,11080,518,1537,5961,8966,212,6105,10299,13154,1019,1442,7243,6271,2762,6678,11874",1457
7264,"3088,5961,8966,2402,1554,1540,11874",1847
2161,"12657,11619,11309,5062,1322,3282,8336,4553,9361,12587",12750
6357,"7434,7065,11818,10925,7307,3611,5255,12077,12787,1274,7871,10946,6018,12482,1543,3213",3075
3996,"381,10826",1676
2440,"240,7371,3059,11660,5062,383,7034",8414
7034,"7371,5062",383
570,"5981,4746,7814,5753,12111,1577,9057,3032,4328,6809,10433,5762,9469,2293,12489",10518
13200,"5658,3889,7840,8809,5062,9077",3960
5455,"4246,6700,10567,8970,10730,12577,3514,894,8978,5593,5113,2362",77
5643,"8970,5639,7999,12577,894,8978,5113,2362,4504,3063,3960",77
10980,"4858,12006,8640,8957,4911,5641,5010,11607,9161",8683
5954,"4739,2275,13271,9576,11662",197
4162,7243,8212
4329,"276,5721,5919,6425,2456,5391",237
641,"7241,12029,8996,12577,7801,6186",3960
3132,"7241,7371,12510",2164
4620,"8481,6845,856,3577,1119",2258
12419,"5229,946,3901,12577,2275,5672,2149,6604",12501
8859,"12209,3050,2990,4856,4588,4707,5133,8619,11448,9513,12281,225,505,4728,9699,8014,11958,2720,10076,10575,6619,9506,8977,5144,9380,6479",5107
47,"2035,1036,9635,2952,1805,12577,6544,8620,10941,9218,2773,9624,9414,1538",10789
3660,"3033,12260,11452,5362,4423,12180,6186,6985,11828,6236",5400
965,"7451,9427,8978",8721
9953,"7241,10702",3586
7967,9098,5062
1424,"6544,10941",9414
2525,"1852,1933,2150,11838,1354,4987,2408,8809,10641,6238,4432,5400,115",5017
115,"1933,2150,11838,1354,4987,1151,8809,4432,10418,5400,5017,3434,331,3960",3447
12134,"10375,2150,6093,9504,4660,6188,4987,835,12370,10651,1151,1430,10641,6611,7698,10681,154,4432,6880,5415,2652,5400,2525,115,3874,921,12024,3434,9551",13264
8038,"7451,13210,3614,7241,8599,11442,3239",8189
7116,"2444,9151",3447
6618,7451,585
6674,"6221,3481,10988,2524,1080",2258
4589,"3271,5809,6624,4370",12419
4096,9322,3454
4241,"7989,5030,11116,10166",11876
5871,"5695,11058,4307,9427,12443,4122,5062,5355,6425,8078,12010,6106",1266
8805,"2893,8165,11003,10860,9473,6651,1887,5502,2701,8011,6186,5354,6032,4499,2608",10583
4574,"2893,7724,11187,11003,7193,9908,6651,2291,2701,6186",5354
2871,"6524,4058,10860,9473,4936,840,7698,9111,6490,8011,7230,5354,6032,8527,6504,6676,4499,2608",3669
11024,"2682,13064,11097,3586",8414
3719,"2682,12029,9762,2540,7376",8414
11303,3129,6879
4408,"3398,2483,11152",3758
2731,10608,3960
7357,"8261,8391,8966,3051,9108,10326,1151,2408,886,12049,5864,6611,7488,3579,1934,6880,5400",4347
1551,"2497,887,12597,1031,2754,11801,12436,12936,8809,8541,8349,7344,4776,1663,6194,12309,6618,6676",4996
2555,"2725,13160,8584,11003,13287,8381,2150,2449,2626,4786,4660,2952,9830,1151,3371,2798,2518,2408,13018,1683,10641,6611,13051,11568,3282,154,1131,8336,7640,10418,10941,5400,2525,4347,13150",5017
3767,"1852,2150,4660,5864,1934,8922,1403,370",331
5211,"3528,3304,1151,3371,2408,10641,6611,1322,4432,5400",5017
4347,"2150,6188,5929,4987,1151,2408,10641,6611,11734,11568,4432,12875,10418,5400,115,5017",3434
6807,10552,8782
1093,"4868,9898,5721,10774,10022,8967,4819,8721,237",5461
10397,"17,7241,3822,5359,5750,1263,4427,2692",6879
5787,"1740,11619,3984,5721,9427,237",7679
10269,"6704,12443,13270,9040,3535,4417",12481
3716,"6653,2449,9699",7699
12973,"7950,3902,9544,11715,12678,7959,13270,9040,3535,10165,7457,4417,10269",4892
6429,"13027,6423,2528,1659,883,6670,1855,12011,6783,1689,8682,8294,8202,9854",4330
9981,"11774,3059,11485,4100,2258,6926",8977
9682,"1940,4050,856,1888,4224,10937,3306,31,8728",7634
1587,"10896,11756",8348
10043,"927,10312,3779,1672,12577,2889,13118,2164,1322,6175,1284,7931,7490",6635
298,5211,1893
13152,"7534,12611,12011,11435,1663",1134
779,8481,7376
3774,"5094,9766",9894
13289,"946,11491,230,7712,2468,12217,4224,9795,578,11633",5485
11025,"3735,6724,381,890,5161,8654,2713,12195,12682,12268,7200,3845,12083,3432,8957,2093,1565,10502,13092,1437,13102,10497,3292",8820
963,"430,9940",2679
3483,9940,7931
12855,"10051,8328,5487,6425",8009
6115,"2164,6425",7005
13127,"2251,9209,9464,5560,934,13268",10789
11787,"4315,12987,4145,3059,4233,2111,9209,485,5248,10756,9464,7169",9079
9035,"10285,7372,12968,8801,9080,777,6972,10172,7850,12083,12871,13037,1618,11821,365,6274",1907
10286,"12851,3476",3232
11259,"12305,12029,4727",911
6022,"5264,11687,4823,3796,3873",11181
11779,6869,5312
2304,"3951,5188,3732,900,11519,7179,12030",2341
6676,"3183,2893,887,13160,6573,11187,5129,11003,12260,9908,6067,9473,4936,9692,6490,6186,13030,2034,6370,9954,9866,4513",9164
11577,"2893,13160,5129,11003,9473,7071,6072,9692,1813,7384,1442,2701,8011,5354,9296,5515",4499
12859,"7241,9824,9427,5062",3586
1080,"10567,7423",7771
