id,cited,target
13772,"14260,3850,13825",4312
11288,"5995,6250,11949,7471,443,3348",14268
10611,"5623,2445",5668
9857,"10069,1830,7929",3076
5930,"9789,8003,9062,2194",13392
10166,13271,3019
5401,7863,7135
10961,"4260,4217",8658
10035,"7773,11126",11757
14082,6428,10134
11843,"14211,12966,10049,5648,4475,10633,13839,10816,2191,9329,4430",2914
1790,"9898,3632,1915,3929,10037,8244,4330",7496
6814,"6250,8540,14268",6473
12770,"14211,5648,11843,5487,3388,2659,4807",3888
5362,"13852,11731",9065
664,6558,1591
1739,"810,5271,12661,7733",3796
2687,"1242,10849",613
10500,389,2155
2343,14155,9152
2834,8544,9840
2206,"5271,5158,4291,8992,13721",12285
3449,9152,9913
8038,"6099,5202,944,11323,8111,9758,12864",3669
824,"5108,8086",13909
1309,"5122,8764,9509,6323,11535,9890,211",8355
327,"13152,162",928
10315,7906,14521
4226,"3758,4262,13053,3730",11939
5026,"7198,776",14559
2266,"2118,8831,5454,10325,9963",5585
14177,"168,12560,14386,2519",10079
2725,"6063,7514",167
10920,3716,2178
13212,"7950,11538,11637,6020",9696
12224,"7458,6242,751",3038
2932,"10286,7514",1834
10479,9672,1110
7637,"605,2576,9091",7590
13894,"9722,9146",12957
11742,"12234,8764",7434
964,"5454,12709,78,4116,12251",13574
4387,"13350,6308,9217",8452
9045,"3121,502,402,9920,7442,4690,13223",14161
1247,"6282,7823,14240,10207",5704
1163,12122,14515
5212,5180,5694
1171,"949,371,10957,7256,13041,13616,5405,14077,8394",7172
787,"1802,10713",3035
9808,"4798,7021,6244,6984,10356,3431,7953,4875,10989,11329,14125,6454",13494
6522,"13267,1598,3493,10613,4314,13763,12702,5988",801
14263,"3762,10833,9263,1174",10882
2816,"3640,7842",12758
4510,"14260,8600,6750,8906",2932
1108,"6996,9280,295,1802,13982",7644
3881,"7458,1802,4989,13982,14233,4217,2331",11163
9856,"4957,2098,7585,14344,6849",7577
396,"1742,2050",12576
12054,"124,12268,11201,13664,2836,12299",3260
7212,12279,13605
10824,6203,5345
4896,5655,9517
1497,"14150,7585,14344,6849,9157,11608,1978,5616,11931",12749
3062,"12402,4019",10584
832,5017,13796
5326,"14070,5910",1904
3207,4961,6323
14150,"2755,963,7675",3336
14344,"2098,7585,6849,13426",12749
12485,1856,3224
1072,9729,9691
5627,6223,12555
7901,"949,7044,3001,1166",13859
1878,3253,9468
6376,"11142,7926",4099
8243,14343,4434
1460,"14215,5297,13630",1035
8696,"271,4358",8565
11255,3342,8539
11841,"6248,134,8376,3638,12533,6753,4726,13538,7919",9087
12083,"7198,1222,6864",8959
9509,"13657,1690,6573,7936,2256,11435,7861,12758,14518",6890
11158,1802,7734
3456,13585,12580
5188,"11352,7651",11724
410,"14492,1206,386,1068,14375",8392
9147,797,14422
6581,"13172,3815,3993",9217
3395,"3100,8583",12621
9068,385,1340
639,"13209,12724,11949,6713,2419,4698",5624
6075,"7198,8003,13678,328",3508
8542,"3253,12963,4485,631",1091
8846,"13103,3265,13859,3049",7861
9012,"5298,11361,2197",7343
5221,"2183,9959",11575
9458,11134,1417
10575,"9963,8831",267
2554,"8254,14201,12479,5165,12696,533,11110,685",10860
12653,"13528,484,9487",12458
5688,"3933,1253,9952,2789",6997
11213,"7619,13585,12580,2582",4452
4446,"5180,1430,1835,13216",12000
13104,"11971,4217",11339
8929,"13301,13197,8657,5608",12765
6479,6557,13393
7946,"1011,7734",14028
10314,4825,4089
13102,"14260,8692,9578,14462,9844,11095,5956",341
7995,"8984,3687,9157,6849,1978,13201,1497,2340",12749
7338,"11420,804",5252
13567,9496,4037
13626,"13946,8030",7320
10376,"10300,7288,3933,3929,8163,13788,4260,2047,423,10734",12765
3277,12776,2511
7421,"12035,11611",1068
9013,"10997,2655",8695
6669,13723,7932
8247,9496,804
212,"5864,7174,4218,13619,4719,14366,4539",2199
3292,"3883,8097,8365,2199,9735,1410",12304
5141,"253,4192,10560,3177",4960
9073,"8971,12214,5110,8725,14515,8739,4399,4592,8921,3886,12001,3326,6827,5060,2723",10722
12092,"3259,3643,9672",5006
4521,"1298,6484",7943
9830,"6900,5336",4091
3012,"10345,6572,7766,10958,7459,8996,13661,988,8436",10999
6767,"3909,3779,3643,4687,6278,7539,7609,12309",8874
6789,"145,7361,12687,3387",9532
2084,"8585,7209,11218,13950",1861
11927,"145,11576,10945,7586,1944,5561,7361,11000,10940",5914
4148,"7675,4975,2299",3719
10646,"13045,9987,442,2482",10651
13437,"9152,28",8874
6930,"9468,10305",7758
5673,13871,1749
7563,"13843,13597,3807,14239",6792
11700,1505,4960
10369,13189,9147
7915,9906,11584
5631,1292,11993
4769,10391,6359
5911,7016,6128
11827,872,5862
11739,5939,10987
2355,"13346,10405",13620
10603,"4256,13894,13845,14418,7731,9722,674,3157,9703,5214",2199
4058,"3758,9290,8215,1527,4491,5214,12690",10226
11050,"8933,9663,3577,8677",4434
10659,"5117,10915,9146,2849",715
307,10680,4113
3635,"11521,524,4961",6141
3834,"5640,13413,9489,12681",2850
7817,"9509,11435,12758",2256
6849,"11931,7577,2098,7585",7675
12277,"949,2369,2092,6836,10479,12426,13041,5888",13019
6963,"9005,4885",14424
6844,"29,11931,13798",6849
583,"7581,2087,6605,7164,7935",9624
9429,"13891,6658",5349
7130,"12122,7842",2396
5205,"11962,790,3713",5557
8577,"13722,447,9707",7040
14296,"14260,9844",12892
13911,5335,10398
9433,"934,8473",7346
11665,"14211,352,4123,12763",5266
11978,"7458,2480,6354,1805,1802,2589",5062
13609,"5608,6330,9844,7793",10434
13452,"1856,11420,9449,13751,842",6699
314,"2707,8849",11242
2283,14211,8981
6903,11757,515
1958,"7462,1869,4534,7535,6283,341",4320
2063,12742,14279
898,"7361,5561,3716,11787,1022,10945",9532
70,"11424,11772,13350,5020",12445
2690,977,11144
10943,"949,10957,9814,13041,13313,14154,14366,524",3157
12797,10628,14064
2736,"700,13172,2039,3815,6554,11772,9217",8406
9038,"10758,14567,8017,12793",53
4787,"3625,4614,13965,12733",3841
1388,"4018,9152,3420,7028,2913,11211,4547,7952",11125
12640,6223,1583
552,"8981,4167",12234
7546,"14260,11085,5956,6982",12765
11983,"12161,12670,6506",5949
12781,6960,9311
11015,3709,10896
8730,13451,475
11333,"11412,4647",441
2630,"10738,12286,7691,8366",8872
1203,"8919,2353",8818
2014,1410,1154
9169,"6970,8867,11199",11319
12920,12590,7760
8441,10798,1830
13032,"1253,14260,1587,2731",5310
5571,"5765,674,6687,11459",421
5611,"2915,1703,2129,12865",4090
8911,"8898,13717,10831",2660
14211,13008,13223
11536,14260,483
13734,"14557,4653,167",1488
8569,"2716,14384,14545,5766,9154,11348,5817,1387",5858
10247,"8109,5782",10164
11815,738,5413
11381,"12343,13341,13223,12919,12284,774,7360,3035,2053,10511,2210",4300
9386,"12863,12578,2057,9991,2615,11567,12680,4492",5665
12545,"8132,11422,6014,13476,3911,1544,8887,11673,14330,9118,3100,12214,13993",1682
12013,"6432,7150",2470
11891,9095,2668
6987,"3157,4539,14268",734
2778,"11999,9321,9910",244
6876,1573,5720
5305,"14260,5910",8643
4754,"13063,2035,8757,7950,2890",801
12112,"12833,3635,3779,8533,1204,9685",5464
12055,"8290,1853",8787
12384,11702,2573
4537,"3002,7198,8003,9022,13392,11593",11284
4216,"13725,10717,655",10700
11266,2777,9063
4123,6585,6818
894,"1265,597",673
11432,"10069,9691,2386,9722,4546,8533,10560,3903,12602",6516
394,"8804,6970",12114
1302,"6350,8118,4160,56",9063
14399,8563,6333
1435,"6003,2199",1856
14497,"5561,11787,7166,4449,9532",7135
10093,"1883,10479",5468
1539,"9160,9103",3667
8428,"145,9953,13055,2726,8728,8200,14344,7274,2153,7753,2098,9193,1795",1190
8606,7044,6792
9431,7571,399
7827,8659,13879
1066,14123,14106
3696,"575,844,6358,11186,9909,5174",9551
5698,"11311,5046",12124
6868,13792,13263
4965,"11798,6468,10267,1545",12233
11370,"4719,857,421",12500
11706,2727,7527
7458,"1802,2994,4217",10067
12195,"14485,535",8621
4069,"342,13332,12874,10510,9700",7305
2365,"6459,14260,12681,12477",2538
8850,12885,3180
12557,763,918
13305,"5561,2094,4798,5318,7794,11676,6156,2778,29",3681
9959,"11637,37",9696
8473,"934,5910,1904,5852",13065
4880,250,13078
8980,"8495,4373,4020,1653,7318,4885,8607",2486
13040,"4518,10038,8584,11544,3717",9862
11462,"1873,12464",2484
5702,"5648,10134",8790
9589,"5250,5734,11110,12978,8694,9996",2053
12437,"597,2484",6462
13765,1322,5948
1743,"8296,11546,10700",12889
2744,7514,10108
12178,"836,8312,3807",1389
9542,14052,2259
949,13116,13019
10495,13258,4737
2096,14199,11682
2039,"6308,12445,4223,3724,9217",11424
3227,"5821,2163,7324",2888
8778,"10824,2529",5345
11521,"2600,12411,3049",11704
7544,7025,5878
3148,13139,5174
7764,8767,13441
4434,10733,4885
11438,"797,13189,8425,9147,1266",7815
8960,"11189,1253,14260,1587,3929,8884",7230
14059,"4270,3081,962,11245,5067,7294",1920
3715,"5223,992,11448,872,11949,7357,571,8077,9685,7992,14268,8718",13859
9686,14155,9152
8797,"5180,82",12104
5333,6025,6602
13591,9759,5502
4520,"1278,6891,12053,12199,6984,7260",11637
4012,"13621,6649",1866
13535,"524,14100",2362
9774,3588,14513
5723,"273,9152,3730",4993
1748,"9954,11097,9176,4616,8585",6156
965,"4120,10069,7954,14328,5385,9961,986",3279
6884,"4380,2589",7497
10613,"5988,13763",7612
4690,"8914,502,6127,5886,336,7614",10481
781,"150,6166",4811
1560,5655,9517
13441,"11677,5557,11597",1820
7826,6996,1108
4256,"3157,1897",12394
13116,"3253,1767,8676",5903
10070,"10760,8701,14366,4199,11437,13616,4034,13107",7707
6467,"3123,6653,1084,10631,5125,8983,14076,7999",9203
13987,"1603,12903,13603,525",132
5949,"12607,3188,9227",4167
13523,9403,9147
12500,"1856,11949,3864,421,314,10311,5214",6687
14081,"10005,13489,3779,8673,1219",9698
403,"12366,10886,5001,12179,4718,11485,341,11348,7360,5817",12765
1568,"4131,9057,3372",3211
6245,2237,11364
9675,9663,4434
9957,"949,4199,6250,10760,11680,12277,11311",1355
11551,"13824,10084,3818,10901",9429
3958,12580,10502
9634,"560,6547,11757,10035,11320",9146
1417,5010,7040
13532,"12776,5245,8414",13983
2658,"14260,11485,341,7217",5817
13409,"11290,2080",7514
4103,4535,7597
13429,798,6638
1550,"12083,7242",880
12505,"3458,6979,10871,6198,4960",7749
2112,"277,12704",10348
3048,"8318,5095,13967",12349
13593,13154,6052
12971,"13197,7734",7273
10452,13489,9627
655,13585,13361
1293,4773,2449
801,"2035,551,7950",9696
9112,"7881,2423,8283,2888",4989
13615,"13092,1942,12891,9559,2883,7042,5032",13038
3090,"9808,408",1256
3499,"1445,7438",9147
8153,"13436,13300,12248,6320,4034,962,1051,10629,519,12536",3590
9450,"6708,9846,670,4458,13244,713,3802",10128
6630,6076,12243
14355,"2542,13961,9861,6173",8561
13651,11302,391
173,"10697,9873",11459
14534,"13928,9893,2279",4034
10188,"7788,14211,10049,1788,11826,13457,11843,10633,1915,3951,4430,3100,4330,7767,9898,1790,3632",6555
1802,"5655,1670,5744,10814,1896,6782",4217
1466,9369,162
3950,5640,1102
10430,"2156,8498,3577,4841,11050",4434
8930,"13309,4534,11485",9113
649,"8199,2789,13319,341,13410,12765,9330",4493
2697,"10256,12931,3839,10825,13922,5327,4744",3488
9984,"3947,2915,12824,10915",7508
7319,"904,2624",7514
13369,1458,12168
7936,"6573,3305,10115,11435",1820
14109,"5650,1031,1834",5711
8726,9185,8392
495,3933,2312
14015,"13853,11947",12851
881,4653,1488
8563,"2335,11603,7290,2263,7686,228,4975",48
4406,"2263,7953",2803
6501,12016,5586
1525,"7163,13081,11053,8781",6875
4892,3153,453
12422,"13249,3575,12304,9942,6185,10842,6544,11136,1,9588,1856,10560,4259",4960
324,"1856,4516",3864
13923,"7198,9672",14559
11354,"14211,13008,6336,13926,3640,1994",13038
1167,"13169,472,3980,1251",3170
5358,"3305,2678,10115,12779",1820
6971,11156,3153
149,"14281,1005,5648,4529,10633,4650,6316,3318",6209
1655,12189,9549
759,"8040,12921,4975",48
9246,"5471,8425,5116,1438",7373
10905,"13751,10660,8149,6699",653
7214,"14199,5659,2096",13026
14241,1552,11290
6710,"7564,11161,13449,8093,14182,10725,3686,822,11118,3291,501,3130,13470",4921
6502,13299,4996
4203,"1977,9625,9672,13865",7417
13924,4943,9146
8798,11083,1864
6778,"14020,7445,2787,686",7543
7406,8992,914
4648,"9738,8192,1329",5019
9336,1369,10342
1922,13483,3667
10268,"12605,3303,7219",7807
975,"949,7514",13502
8312,"7256,10038,2570,804",4077
9359,12144,13043
13703,7159,13297
5606,"9865,5092",8764
970,7497,5744
8660,"9068,5176,5852,349,11253,3211,4365",4300
8036,"2087,12437,9818,1930,993,9753",12662
2061,8297,12930
7009,"1571,10994,10790,11000,10061",14563
3205,"1902,14211,13150,11315,13224,14515,2040,352,5740,11464,10669,8651",5266
14080,14237,8910
3153,"5640,8672,10,2880",8741
11878,"9402,4914,6140",4383
3405,"8638,10345,5157,6572,7766,7459,12537,13194,5845,8436,4975",6837
566,"7604,708",6611
8781,"37,1382",11538
11607,"2607,7785,7730,1215,9633,1645,12205",658
9207,"524,674,1703,3157,7172,13859,13616",2362
2441,"12122,10471,1436",3372
927,"73,7514,7861,11975,3265",13409
13750,"4248,14260,8941,12955,7670,6275,3933,341,13410,5817,12765",11450
13602,"12720,10818,10182,4714,13951",11622
12675,13375,344
11297,"9449,8442,7859",8906
7268,8899,10212
13227,"12385,13825",12765
6951,"797,1863,11961,14422,709,10828,9295",2565
14368,"4960,561",8775
10476,13433,14234
4595,278,2918
8740,10728,12119
13908,"7350,253,6250,10347,3177",6178
12480,"3464,9434,8163,952,341,2659,4807,6982",5197
13221,"4537,1565",1642
10463,"4697,2716,14158,4752,3933,13491,5817,12765",9330
1618,"7976,4513,8563",8728
14511,"12684,11281",1500
9228,13299,6162
2701,"1968,12162",13550
1781,4347,316
3674,"7629,14041",412
6642,875,13783
4418,"10453,57",1799
1923,"25,5966",6626
8950,"14112,2892,12712,11474",14491
3275,"9379,6044,13701",617
5371,"7347,3758,1123,13000",6155
6675,2041,7855
1477,7450,13526
8450,"9384,5623,3769,6759,5227,10451,1031",12458
12151,"6063,8746",1856
5130,7066,14559
12078,"5317,2921,7026,7514,4736",11276
1047,"9405,5195,8910,7202",3612
13412,"2505,10628,4616,8046,8585",13950
400,"9745,9696",11538
2494,"6092,12646",8418
14202,"14328,1094,4299,8640",6584
5782,9349,7821
9030,"6930,13041",6516
12931,"14345,2154",12776
644,"4380,5655,7801",1560
5105,12048,9091
11481,"13139,11256",8328
4,13544,1401
12906,"12541,8055",9804
5961,"7767,3146,8378",9575
11426,2915,10915
6858,8366,12907
14103,"497,9672",12092
12598,"933,2119",4512
2257,"6822,6485,5959,12486,13989,10346",4561
4474,"6150,7514,11975,8744,833",10985
3707,"12954,4622,2604,9359,2728,13043,2762",3508
10634,11999,6485
13109,690,5335
14217,"8366,6858",12907
4451,5225,13234
5975,"12247,3035,1108,7861",8541
12158,"5345,1568,12996",385
14255,531,1234
2578,6063,795
9916,7425,7514
13117,"14479,2154",1091
14402,"6107,11345,10818,1688,14223",11622
9734,"922,1404,155",8906
9001,10387,3712
5742,"13222,12808",1031
14226,"4778,249",5807
3409,"13729,6196,6849,13793,14346,2665,2361,10732",2977
7353,"12582,12464",13821
11773,"673,13552,7219",11442
13966,6639,8874
2893,"5405,9783,6836,14366,5125,1853,6706",877
1522,11560,3157
10223,"7421,5540",5394
9093,"6891,10548",12199
10336,3945,7259
882,"9983,6522",5988
3662,4366,13055
2289,"7514,12652",9740
9215,"10287,4067,11512",10638
7244,270,1082
4043,"4250,10528,2022,8086,9680",11247
7215,"6676,13848,287,6361,11142,11471,12685,61,3155,11415,7261",5499
4827,"12161,11983,11033",209
9300,"7351,2410,9650",9367
5745,"6858,12907",6121
1808,8564,13065
8430,"210,5192,3076,9250,4757",13038
676,7514,194
5093,"11423,11531,5782,8061,6526",690
10670,"7347,674,5371,13000",5249
11874,"13707,14232",12380
379,"13945,9449,5370,14366,10785,2250,10939,9238,6653,11367",3590
13025,"14181,12758",8045
12204,2934,9920
14077,"949,5989,13041,1879,12473,9103,5405,1324",13019
9033,"2038,6275,5058,4549,845,7704,634,9330,2210,11808,10456,7734,13223,14156,10895,4718,5928,11348,13410,5817",12765
13399,"10495,9812,2693,8126,13725,13867,1705",2809
380,"11209,14408,3321,5795,5227",10744
13361,"10700,13585,11726",7040
13993,"7940,8132,11422,8415,8337,13476,14330,3100,12214,2053,10839,7734,5601,7835,1682",9143
7932,4535,3006
10055,"11201,10802,11682,10653",3670
12541,9804,7915
13881,"3984,5343",8352
458,2847,11329
10799,3188,13840
3578,"14156,5998,8569,341,14367,1387,12765",5858
10631,"11404,14366,12277,7667,13116,8414",1355
10086,"7288,14388",6631
10807,"8868,1681,9342,2565",4477
4874,"584,1696",1488
11826,"7734,7581,11082,13927,6674,1509,7935,6555,9624",583
6321,897,2623
3279,"6192,4120",12996
556,"3687,8221,2796,4957,6030,6849,760",3048
3008,"7585,14344,3993,9157,6849,11608,1978,3048",12749
5225,"11201,10551,5959,5458,3670",8320
1040,"5631,8672",1635
8560,6505,1199
8945,"3836,13306,1585,1582,4473,2907,2512,10234",10064
300,12493,10788
1789,"2005,12483",8461
1840,8836,4131
3880,"12167,12187",4975
13374,"744,10741,3681,5561,13512,6512,11676,7598",7009
10963,"5810,11272,1675,3420,10385,1247,7612,7601,6383,9413,7952,3692,4314",9586
1165,"11537,5318",8374
8547,"12018,11303,4111,10023,60,4960,2615",10570
9963,"1335,8828",267
8015,7414,8026
13563,11201,9456
5666,"11682,9843",713
7165,4054,13489
2891,1731,6442
9424,12146,6010
6430,"932,4456",11054
13939,"8464,9443",5391
7493,"12161,6506,11983,5949",11033
7358,"7854,2806",14048
8677,"2689,3577,5262,9663,14397,4867",4434
14293,2744,631
7505,"4636,2793",12129
12436,"12247,3769,3265,9961",7861
2462,7072,6602
5525,"653,13751,3859,14451,10660",3211
5523,"14366,4199,13041,8414",10510
5816,"12407,2087",5730
222,"4037,527,4530,9468,2154,1619",7915
1228,375,5685
13068,"14261,12712,11459,6653,1894,10781,10470",5126
12762,"10538,3011,7582,5538,5586,6577,3641,9326,842",4797
13176,13189,4477
2571,"14070,5631",12135
8928,"13063,7060,3120,5156,7969,10612,7292",14563
1434,"11865,13982,9952,1802,2589",3888
10595,2663,11030
9632,"7734,2167,2495",3100
407,2926,2234
2724,"11524,4633,13678",7503
647,"8156,3333",5780
7258,"12036,12694,4938,12295",12909
9664,"6501,5586",4919
12394,"3157,1987,14309",8216
2752,"3960,11107",10234
5651,"14211,12878,1148,5766,9475,5509,14260,14156,13158,13825,14384,14545,5192,341",12765
13375,"10575,9979,4206,344",717
9325,"5636,2388,10049,12972,4254,1718,10187",11718
6808,390,8910
718,"5816,2939,5192,11147,4165,9497,3181,3100",9245
10816,"12089,13104,6091",12232
6648,"12457,804,9722,3157",2887
8793,7625,8170
1956,"6350,548,12903,1215,11863,12411,1741",3864
12579,"11494,11949",12317
6122,"5865,13843,3560,1856,11337,6792,2655,6836,1032,3807",9731
4882,"2804,2212",14096
13504,"1294,14156,4642,11517,3633,2075",11295
10281,"4693,1125,9818,12476,4076,7734,8615,8960,4900,13285,9137,3632,12464,2484",6462
4008,"6150,1144,5751",2189
1217,"3491,3332",9515
12452,3469,1345
9500,"4256,992,971,3230,6386,748,1151,3207,9629,3157,6692,6882",8048
10837,"14523,2939",12658
5927,"6365,4214",5479
3595,14260,4610
8136,"7021,12106,636,8898,13717,9419,6244,8808,2732,2660,13244",7292
3580,2224,11206
6929,"8926,6304,674,12578,4104,5015",5825
10161,"8094,6852,4262,13920,3730,4193,6397,14345",3254
7283,"14507,8364",9811
5815,1058,10075
11451,"145,13656,6099,6720,6047,8585,9581,8728,3669,3055",2017
13980,931,2474
11113,9246,5006
11921,"13328,6676,7828,4314,11917,12669,7598",3431
12197,"12162,12810",6125
13818,"3155,3291,10500,10632,13470,8562",8012
1235,"7702,10039,11195",8362
7676,"6207,5095",11411
8432,"10049,3531,13839,12972",13038
2849,"560,3229,7971,3947,3591",7272
14265,"1550,14557,5685",13586
1830,"8934,2181,4609,7929,11657,6179,4112,13038",8695
3936,"10477,11517,4733,2996",11295
9814,"8827,949,14154,7134,6836,13041",13019
13422,"8911,3961,12537,10594,7716,5845,11280,7292",14064
11795,"7122,3889",10183
7879,"13338,7167,7801,9827",294
9384,"5623,7842,7514,11766",1581
7046,"10554,1403,4181,620",3429
2906,"1587,12446",2331
2339,"6192,7514,4753,2010,1144",2235
3189,"13845,10348,6873,4470,13535,14268,13540,8633",5862
11019,"1081,524,3157,5285,11949,14268,13859",6178
1255,12259,10593
9670,"4770,13928,1123,1051,14407,3109,8957",164
14152,"5766,649,9559,13319,13560,341,13410,12765,4493",4749
12618,12855,4943
5324,5648,10889
7208,3371,13936
5110,4592,14515
10992,"200,3002,7913,7202",3642
1543,8628,482
10784,"13103,11502,1334,3265,12367,14038",7861
10269,"1856,10560,850",2518
11859,"8132,8415,1630,14329",1651
1363,10301,789
5338,3520,14396
13341,"12343,12919,8473,12284,3035,2053",2210
7974,"5973,4765,7962",5862
10311,314,1856
8692,"11640,7644,5009",707
3528,"14274,7120",1451
12552,2080,7514
10752,"6844,14344,10906,7274,10191,12469,2098,10167",6849
11704,"9496,3707,12954,6666,2951",10418
9533,6520,9844
1043,"12037,1253,13772,14260,14156,1271",4312
10438,"14211,10539,6388,4693,12165,10562,14070,5731,3046,6391",10947
1966,5214,12690
8617,"14211,10633,3100",6182
2622,"14479,12863",14308
6262,"14056,1338,4167,8189,12604",14494
6134,83,4908
606,1729,10914
13308,"6763,11791,3440",9194
11069,"9157,9679",3789
5535,1533,7540
3924,"11251,5357",9225
12877,"4664,1690,3909,12116",8874
9845,"7789,10038,8584,804,11091",13986
8422,"8464,7927",10294
12014,"5921,10333",7761
2512,"5640,1582,7625,8170,6459",10234
7587,"4903,1568,14515",8257
5385,"7954,433,3655,13247",9961
8333,"10502,1455,3958",7020
8325,"13772,14260,7800,4312",5310
11417,12452,13940
14089,13755,13299
11594,"1492,8032,6909",1096
10900,"12046,1670,2423,890,5143,11852,6313,7957",10867
10262,13008,1856
2916,10560,1401
7687,"10554,1403",14458
9078,"38,2197,5813",1198
731,"4784,14211,14276,3221",9427
5405,"949,13041,1031,12458,14366,8394",13019
10114,"12824,8004,13221,2088",10092
9415,6309,7146
6026,"403,4718,341,11348,8569",5817
6527,1835,2849
6807,13694,5677
6051,6019,12794
9677,13418,4469
6326,"5230,5995,2470,4107,3640,13038",6227
3872,"5936,5590",12631
2519,"3520,8740",13800
11135,"11296,5821,9129,12994,3481,3738,5938,3227,1797,2334",9996
12291,6138,7095
12006,"6571,10533,717,11163",2331
804,"1856,5888",13859
4389,"7079,11126",8352
7464,"2153,7585,808,6849",12469
8703,11725,7708
13749,"8898,10831,13717,8955",3474
12307,1933,1294
6622,"13012,8537,10372,805,1219,8874,6111",5252
9567,"10563,6523,7547,13107,5749",8859
10552,10751,5813
11316,2063,11375
10811,10759,14501
1385,12483,6608
1800,"9152,2814,12916,11415,6862,4150,1436,69",9145
4569,"8949,6844,8877,14445",2338
4872,10033,1818
13637,14043,7822
5082,9746,6508
10975,"573,12392,14504,6214",7943
1902,"8541,11464,5266",352
8755,"10983,9299,7278,4334,5674,6669,14223,373",1014
6190,"13189,12863",14273
1224,"5910,8473,1834,795,4365",12719
6542,"13511,6526,450,9135",7301
6902,"6886,9137,12464",6521
9377,"2732,426,6244",3431
3911,"4710,6256,1537,7324",4014
852,11079,8348
8010,"7487,10288,3651,2213,13085",7364
8969,"9104,828",2470
3379,"9147,3730,7868,3254,10335,11362,3307",7815
1841,"2169,6003,14449",2916
218,"8701,3239,2468",5973
11640,"9636,9996,7644,7860",707
14134,"6444,1110",2199
2669,"931,7035,6594,10134,12765",13038
7331,8178,6006
14518,11435,2256
8008,14515,2817
11762,"3762,5832",1936
3221,"14211,1777,4784,2093,2191",7065
10332,"13717,14289",12758
7082,"12833,5765,12903,13973,11298,1140,862,9522,3647",8874
6207,"2475,11424,11772",9217
2854,5214,6155
13972,4290,14220
4096,"1775,7628,1810,2588,7361,13512,11000,1757,929,6512,7598",6374
670,"8143,8576,14441,6708,2924,9808,14222,1291,9895,5508,11217,11637,5547,5890,3041,13244,711",3431
8592,"8928,3120,5330,13717,196,2941,10994,2660,3882,7292",7135
6206,118,1864
9992,"9647,8166",1864
4772,"11546,3913",480
12641,"4883,11616,14315,6618",13918
8807,753,6840
7100,12,3157
325,"5228,3253",13782
14458,"10554,1403,8638,620",3429
6110,"13150,11315,2557,352,5740,10669",7706
6523,"2277,13535,5685,1787,3360,12041",8906
12351,"12039,2064,7066",1543
1383,"8963,12550",4535
2092,"13797,4273",554
9195,"10619,3259,9406",13586
2321,"11731,5732,10534",11375
1449,3762,9263
2580,3253,1324
8712,"10539,9681,10542",12271
14430,"7734,8369",3172
4684,"4800,4447",4645
8647,"9016,2423,3100,5374",4131
289,"11164,12397,2080,9864,1696",248
13152,"162,1286,294,928",7533
10853,"8135,10422,6795,1811,8348,3254",8621
9671,"3560,9468",10560
7567,10365,13984
2790,"3666,11126",7822
2431,"6590,981",12741
12495,"1091,9062,180",9980
3016,7351,6213
8245,"5451,12247",11766
11989,"9854,5017",8741
12823,"4856,11766,1078",3226
7427,"12016,12486,11337,6792,11342,8165,12018,11684,13597,1032,5285,2001",9731
10809,681,10926
13034,"4719,8630",5308
3420,"573,7514,9586,12392,1675,14504,6214,761",6039
9748,"7529,3881,9137,8974",6521
5304,7861,3265
9518,"2105,1940,14056,8639,10744,4301",6278
13230,"3705,37,8911",8781
3286,"2921,2964,4689,7514,1834,4736,9961,13222",1144
2501,"5816,5766,12179,3933,2627,9330,12366,2716,14260,14156,13158,2087,4718,6555,11348,5817,12765",1387
5174,"5789,5674",12000
1586,5648,1857
9062,8003,2871
1828,7863,1999
5540,"4018,5361,13666,3291,1675,501,13449,2841,5394,6039,4239",10599
3992,"5395,2833",14534
24,"5911,6490,4898,10854,12051",6487
14434,"7667,9874",8414
9763,13305,13512
6181,"10584,5721,5625,13932,9341,5550,10887,10358,11342,1742,12018,14119,1562",10023
9269,"102,4710,389,13296",11076
4150,7109,2085
703,"3033,12782",13445
5319,"12274,9152,7028",11917
1599,"11943,13751,5525,11975,842,7494",463
9301,7618,11735
12682,12034,7787
3653,"1690,13956,11859,734,8132,13315",9890
14057,"13115,6619,4642,3633",13504
6535,"5648,2495",9632
7950,"1095,11637,37,400",1382
12847,"1521,7734,13223,4431,12464,12539,9114,10806",2210
3001,"949,7044,14366,6979,3157,640",1355
3237,"12678,7018",6910
7845,"5214,3589",13038
12447,"12582,13130,2087,8474",11869
1915,"1584,5892,587,2589,3100",8541
7391,"6970,8872,7030",7112
3158,"949,5978,4199,6250,2628,6180,11680,13373,3497,3475",13116
10196,"5655,5910,1904,14070",13065
10068,"7676,5095,11411",13967
10985,"10654,13770,819,6150,7514,11975",11309
10584,"1533,4111,3244,6792,11342,9202,12018,1032,5285,9731,2050,8811,60",5550
177,4158,4600
5243,1141,11704
10382,10090,1904
10112,"13844,8737,10153,11012",2144
9966,6466,4042
11847,2755,963
929,"8928,4876,8757,7969,4754,3681,5561,13063,4608,2035,2128,801",6374
7064,"10062,2256,14540",4757
3743,1639,12460
7418,3400,2235
5104,"1237,8910,1383",9735
355,"4018,12392,10385,9744,1613,8687,5785",6039
10310,1890,493
7320,10147,1760
580,"446,3772,9528,10713,13915,6674,5487,14319",11606
9282,"557,5347,1942",1834
